TC No,TC Ident,Tc Name,TC description,TC Fail Count,TC Fail msg,TC Additional fails msg,TC Error Count,TC error msg,Test Failure Probable reason,category,category_code
2,TESTCASE_20.007.002,AllArea: Short Test of area parameter,AllArea: Short Test of area parameter,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_ALL_Short\tst_PA\test.py:43 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
3,TESTCASE_20.007.003,AllArea: Short Test of area program manager,AllArea: Short Test of area program manager,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_ALL_Short\tst_PM\test.py:43 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
4,TESTCASE_20.007.004,AllArea: Short Test of area diagnosis,AllArea: Short Test of area diagnosis,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_ALL_Short\tst_DIAG\test.py:47 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
5,TESTCASE_20.007.005,AllArea: Short Test of area start up,AllArea: Short Test of area start up,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_ALL_Short\tst_SU\test.py:40 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
6,TESTCASE_20.005.002,PM: Handling of part programs,PM: Handling of part programs,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Program_operating_area\suite_PM001\tst_Partprog\test.py:40 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
7,TESTCASE_20.013.001,All_AREAS: Base Test of header,All_AREAS: Base Test of header,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_test_main\test.py:36 - NameError: name 'is828D' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
8,TESTCASE_20.013.001,All_AREAS: Base Test of header,All_AREAS: Base Test of header,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Versions\tst_test_main\test.py:45 - NameError: name 'sl_Check' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
9,TESTCASE_20.013.002,All_AREAS: Test of header on area Machine,All_AREAS: Test of header on area Machine,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_Machine\test.py:38 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
10,TESTCASE_20.013.003,All_AREAS: Test of header on area Parameter,All_AREAS: Test of header on area Parameter,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_Parameter\test.py:38 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
11,TESTCASE_20.013.004,All_AREAS: Test of header on area Program,All_AREAS: Test of header on area Program,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_Program\test.py:37 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
12,TESTCASE_20.013.005,All_AREAS: Test of header on area Program Manager,All_AREAS: Test of header on area Program Manager,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_ProgramManager\test.py:38 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
13,TESTCASE_20.013.006,All_AREAS: Test of header on area Startup,All_AREAS: Test of header on area Startup,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_Startup\test.py:38 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
14,TESTCASE_20.013.007,All_AREAS: Test of header on area Diagnosis,All_AREAS: Test of header on area Diagnosis,1,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testcase_repository\User_Operating\Operator_Components_Operating_Sequences\suite_Header\tst_Diagnosis\test.py:38 - NameError: name 'SquishUtils' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
15,TESTCASE_50.030.001,Network dialogs - Network dialog overview,Network dialogs - Network dialog overview,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py:89 - NameError: name 'MyMstt' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
16,TESTCASE_50.030.002,Network dialogs - Company network,Network dialogs - Company network,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py:89 - NameError: name 'MyMstt' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
17,TESTCASE_50.030.003,Network dialogs - Changes in company network,Network dialogs - Changes in company network,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: connection to AUT refused. Path:- \ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\06.21.00.00.000213\hmi.swtest\testscript\common\tst_Testlibrary.py:89 - NameError: name 'MyMstt' is not defined,Squish server is either already connected to application or not installed properly,squish_connect_issue,15
1,TESTCASE_20.015.025,Common: Restoring the system configuration,Common: Restoring the system configuration,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py:84 - NameError: name 'MyMstt' is not defined,Target is already booked and test case running .,Target_booked,16
2,TESTCASE_60.049.001,"Verifying Alarm messages header, generated alarms, alarm datetime and number.","Verifying Alarm messages header, generated alarms, alarm datetime and number.",2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Alarm_Msgs_Header_Dates_Nums\test.py:62 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
3,TESTCASE_60.049.002,Verifying header alarm and updated text after hmi reboot,Verifying header alarm and updated text after hmi reboot,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Validate_Alarm_Text\test.py:74 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
4,TESTCASE_60.049.003,Verifying vertical soft keys of sort soft key,Verifying vertical soft keys of sort soft key,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Vertical_Sort_Softkey\test.py:46 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
5,TESTCASE_60.049.004,Verifying sort of data or number by clicking data or number soft key,Verifying sort of data or number by clicking data or number soft key,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Sort_Date_Number_Click_Date_Number_SK\test.py:63 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
6,TESTCASE_60.049.004,Verifying sort of data or number by clicking data or number soft key,Verifying sort of data or number by clicking data or number soft key,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Sort_Date_Number_Click_Date_Number_SK\test.py:63 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
7,TESTCASE_60.049.005,"Verifying the components of updated text(pop-up,colour) in different scenarios","Verifying the components of updated text(pop-up,colour) in different scenarios",2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Validate_Popup_Content\test.py:67 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
8,TESTCASE_60.049.006,Verifying the sort key should be disabled when there is no Operate message active,Verifying the sort key should be disabled when there is no Operate message active,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,2,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_Verify_Disabled_Sort_key\test.py:35 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
9,TESTCASE_60.049.007,verifying sorting of date and number column using mouse click,verifying sorting of date and number column using mouse click,2,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Line -45,<class 'RuntimeError'>: Attaching to AUT 'slHMI' failed: another test is currently attached to the AUT. Path:- \ws1\04.95.03.00.000027\hmi.swtest\testscript\common\tst_Testlibrary.py,1,Script Error - drive\ws1\04.95.03.00.000027\hmi.swtest\testcase_repository\User_Operating\Diagnostics_operating_area\suite_DG_Alarms_Messages\tst_validate_date_number_sort\test.py:66 - TypeError: object of type 'bool' has no len(),Target is already booked and test case running .,Target_booked,16
